cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
4.8745225,4.9658814,49.4753452,67.3102341,65.622145,58.1266152,19.4033891,12.8300602,16.1845046,57.5565149,29.5125234,50.9096025,55.9081779,50.0369904,61.2570525,2.3224291,39.1458514,37.883626
1.0804353,1.0849878,11.8896706,68.5456737,71.5945033,60.6283844,25.6294731,26.978155,21.3279892,69.3074753,39.4578798,41.6744519,14.7679794,10.5873816,67.8925666,3.4251019,37.0570229,9.8802038
2.351783,2.3856473,30.4126152,72.5577409,71.3692302,68.8270044,19.8854321,54.0356506,22.5372554,58.9732158,29.0799381,54.6429749,34.9950486,29.9604033,83.4257075,4.6729644,36.0883641,26.6431925
1.6597244,1.6594618,16.4379073,66.2838694,67.999321,61.9076986,29.4324181,9.9706848,16.7772888,68.2865379,40.2443842,44.9266404,22.3982532,16.4275969,54.7889359,3.3871539,32.0719923,11.3738764
2.4089295,2.4945797,30.5231885,66.6981091,68.847462,59.8183699,25.9771414,11.3510571,15.5177414,65.9718633,34.7640727,49.0945465,36.434972,30.3507839,56.7194985,2.7692958,35.3545116,21.9927491
1.4031807,1.4683844,14.4570031,74.4985084,73.6644459,71.1881437,25.2190998,23.0019959,18.7231468,65.9662804,35.6985586,47.6671737,19.0892842,13.8999565,65.1086679,4.9347289,33.8952432,14.6984184
2.7886135,2.8478096,34.5999325,72.346046,73.9873227,71.6926817,14.5194182,23.3868507,18.2000681,61.3177929,22.0235781,56.3528419,39.3065206,34.562195,69.2774145,2.4322379,36.9503546,21.6321244
0.9534905,0.9929429,12.2840221,74.2600859,75.3719649,69.4951746,25.6376133,23.3950435,20.9201661,66.8133746,37.6850112,42.5322806,15.873381,12.1097436,65.9949174,3.9032716,35.7007944,9.0281832
2.2306338,2.2306338,19.9376427,72.9911981,72.860462,73.3096805,17.7412184,22.5804467,24.203102,67.1339391,28.8084459,47.6342054,23.9443872,19.6189495,69.4228635,4.6474359,37.9649891,30.2631579
0.9169774,0.9055383,8.2487932,62.041451,65.9290507,62.8826618,29.9426671,5.6642616,11.91444,69.5113374,45.7056443,39.713599,12.8237413,8.6058931,40.0977781,5.1974879,40.3489368,7.2014085
1.1857595,1.195282,15.1371506,71.6925571,74.0139371,66.5982536,20.5517933,61.8598269,28.9300514,67.7291287,35.0588407,45.9307495,18.3032933,14.6705521,83.6035916,5.1244828,33.347507,10.0706322
1.4853516,1.5446856,18.9235176,65.9124952,67.5784532,62.1158321,26.0451095,12.6333025,15.8412909,68.3765083,37.5475475,42.1947525,22.5317382,18.1452785,52.8760025,5.2711259,34.4010779,19.1635384
1.5589804,1.5568777,12.5849246,62.6288079,64.9745213,60.7924369,31.2032173,1.6733289,11.3850666,66.9365771,42.2180695,33.3172094,17.2220297,12.1486901,29.6679733,4.1355199,31.8362495,13.0348867
1.8895157,1.9401741,11.8454694,55.5072337,55.3843666,56.6659158,34.3965526,2.5283256,11.4092875,68.7436559,47.661398,23.7820504,15.8414831,10.8602511,21.9239867,5.6279538,32.2095366,10.946752
1.3881152,1.4304584,16.073983,73.6957593,75.9913295,66.0062586,23.4763504,56.1246723,28.9150014,68.7295934,37.0008273,47.1499411,20.089822,15.7084304,82.745463,4.5478109,41.1240655,10.9354633
1.8607285,1.8564191,26.9394575,68.0965193,69.958143,61.5320799,21.0662496,15.6676316,18.7952592,61.5504202,30.318521,47.9022969,31.722232,26.8512919,63.3564276,3.4184456,34.0012002,30.1101198
1.9303422,1.9648808,21.3865061,77.5742707,76.1164354,74.4910388,16.7880739,59.3727524,25.640384,59.7682871,27.9341107,57.6331652,26.9053592,21.9381382,84.6581087,5.3308455,36.4510019,18.7819017
0.811015,0.8451364,15.2045052,75.929587,75.3852852,70.3005983,18.904954,66.6545647,29.5680931,66.3343944,32.0161572,49.6024517,18.6206298,15.0335826,86.0052837,5.6945678,33.2218883,7.854024
1.158665,1.2723167,8.7034916,59.1272408,62.69246,58.7009861,28.7394315,9.5658004,14.1354793,68.22854,40.4919111,37.4983691,13.3986915,8.7202838,50.3334228,4.0270227,38.1078083,9.615461
1.0303942,1.0800205,15.5950476,76.0033619,76.5478387,68.4008339,19.8816681,64.6375682,28.5112984,67.1479905,32.7972671,51.2097424,19.8777335,15.8332926,85.9739094,6.0383849,34.4355052,10.790833
1.3279798,1.2575624,10.3673902,52.6775973,58.5721081,49.8306771,31.7082447,5.5402592,13.9395957,72.3644809,44.3810447,34.7914915,16.8399269,11.0630772,41.7285536,4.3304832,40.8854282,10.1987776
1.1990738,1.2136403,18.9286053,77.4938161,75.1985953,73.4002019,23.8163829,40.4012544,18.0944682,64.5455639,30.7873593,54.2608156,23.0447436,18.6495779,75.2311728,13.2411883,38.5996191,11.3448345
1.1619564,1.1777071,18.8455372,66.4687927,69.7589264,57.4383877,22.0963167,16.76316,18.820994,67.4816953,35.8362854,45.4310065,22.9687608,18.6505851,63.9791489,2.5689996,35.3666151,17.1784804
1.5763959,1.5763959,16.4674513,63.6170323,71.6733444,71.3660335,25.3742366,5.4170029,15.384646,73.0363249,38.4438007,32.8389895,20.0104493,15.7262278,39.399093,5.0443459,35.3004292,13.0057803
1.2236893,1.2849037,16.8845952,72.9847995,71.0539236,75.3921806,17.4580492,46.9408616,21.5757257,62.8723509,28.6491312,51.8536917,20.234375,16.5364583,81.8899782,5.270198,38.326226,22.5555556
1.3028968,1.3569423,20.2746418,67.4968397,69.1566755,54.3364026,29.4524973,12.119077,15.1802512,67.4637302,37.7204159,40.686431,24.0386891,19.151224,51.336282,3.0330625,39.8192816,11.6176799
4.2191671,4.2543524,40.9400298,67.8436422,68.4017594,63.6022495,21.3617403,10.6286975,18.3681357,59.0809195,30.4113838,49.2592658,45.8755237,40.1152489,56.3111744,2.8050295,36.5043949,26.7830309
1.3412408,1.435216,14.4015909,57.209838,60.6847344,56.9683744,29.9144272,3.8136411,11.5445719,69.4199033,42.1374386,37.5810282,18.2442792,12.8634638,35.6845756,4.3411831,44.6717248,10.1595724
0.944251,0.9839791,11.4116018,69.7580935,69.8300765,68.8620307,28.0318306,43.2385195,20.1253673,63.7119378,39.5721697,44.5175558,14.9138983,10.9573543,73.5275083,7.0166179,36.3930886,10.2959173
1.0131789,1.0264698,8.1260395,64.0768185,65.7770157,60.2006937,29.4093993,9.1539262,16.2345007,67.2848076,41.2455659,39.353682,12.9356601,7.9801148,44.3305473,4.4691634,38.9430364,6.6177485
1.0514823,1.063607,14.7997133,71.0416516,72.1143378,66.321386,22.3396429,61.1241519,27.6297045,71.6167477,34.6535646,49.8512846,17.3275059,13.5913171,84.4793936,4.1829949,35.1189579,7.0445912
1.2415282,1.2636247,17.0128633,72.2235042,72.6912933,59.2510905,21.0670564,30.0439334,22.6848065,66.0543476,33.8043436,48.3132212,21.0122988,16.8684918,73.7084141,2.8507995,34.2462941,17.5798953
1.0957732,1.1225928,11.9309319,78.4458186,77.9050181,72.3919049,21.5261684,27.4119825,22.4858009,66.1024044,32.4898336,50.1393321,16.2564596,12.2117074,64.6090231,14.7345486,39.0195999,7.7515377
1.7830706,1.7980133,19.9608327,58.9897538,60.110603,61.4011558,30.1636246,6.9189591,12.3371152,64.6906367,41.6192507,34.4484799,25.5739875,20.5681056,41.7391169,4.4253178,31.5726518,25.5027039
0.6116174,0.5796583,9.2611299,78.276336,77.1273323,78.4935976,22.4972284,47.1195964,23.1002237,62.2161313,30.850485,50.6827061,12.4870702,8.9710496,75.2363394,6.0550964,33.2101443,7.0997
1.4158262,1.4176457,17.7964133,66.1074358,67.3068995,61.3361823,30.9175429,12.744155,15.7417086,69.7757342,42.2358643,38.1683199,21.4548746,17.1553006,48.9307972,4.849112,30.0930342,13.3951918
5.385592,5.6390352,39.8535012,66.8337075,65.7934674,52.8733734,21.3034244,15.270312,20.1638492,60.5775187,28.129486,51.4041575,48.835109,40.7125242,64.4646446,2.8889381,43.3528735,37.3556682
1.0774495,1.1811175,13.3793884,71.5228459,73.3355874,70.4542565,23.4964292,60.1008764,25.5951537,69.7451413,35.8564383,48.8081131,17.0164053,13.2396505,84.5737521,4.9119949,34.9184685,9.2156357
1.4151544,1.4538998,15.3294643,71.8124142,72.1128768,61.508285,30.6716887,14.7041722,16.5893932,66.8572924,41.9447724,48.9102135,19.6081491,14.0642182,55.645284,4.5072353,38.7100433,10.1824352
2.5827964,2.6916751,22.0804082,72.066839,71.0941664,64.6882598,28.1160226,15.4583029,15.7232945,63.7908564,38.5722696,51.8398934,27.9692184,21.1149798,57.4649427,4.0495795,38.6500377,19.453459
2.2295184,2.2754107,27.9123034,65.5173529,70.4264096,56.6542481,18.9458011,8.6041309,22.5616272,65.3788574,29.6730476,51.5790441,32.7975582,27.8043926,61.2339276,2.2648055,41.7455906,16.0792684
0.7749491,0.8566102,9.6983102,78.4253175,78.7715688,73.9749282,21.774657,26.3385157,19.7490271,63.4122005,34.3510122,50.7671471,13.5271945,9.9392297,64.5054655,8.2025696,37.6680232,5.9885954
1.6011456,1.6697759,21.5076039,63.7675529,72.2689071,56.3036532,22.7181316,6.9843315,17.1437354,65.8543234,36.9462651,45.4488763,27.9995172,22.1951396,54.3865506,2.7470625,43.1051923,17.2317027
1.6106253,1.6571816,20.5420093,68.6792652,68.766795,64.7911521,27.6151173,11.6430063,14.3932083,68.2102043,37.360196,43.0019991,25.8543209,20.7203593,51.4622377,5.4162572,34.4729935,21.1949625
1.9810783,2.10816,26.0263368,66.3246694,72.5563981,53.5043992,18.9564742,8.9891284,22.4098513,63.5583038,31.1418242,47.6748209,32.3412679,27.2554826,60.2055865,2.4559428,39.9544706,18.509619
1.4516266,1.4899945,17.1409051,66.5256729,66.9287019,58.1799857,23.8705872,16.3284139,18.4282831,68.0844807,37.1917893,45.1333221,21.6357583,17.5089702,63.6292719,2.9793093,36.1669671,16.5637928
4.4229235,4.5289246,40.1873025,67.4022405,68.0414981,57.971087,16.7425961,20.3421938,17.4233657,57.839224,27.262862,52.9867587,46.7774841,39.0931499,68.9976211,2.6925123,37.7162925,37.2741726
1.8784664,1.7961801,23.2537015,80.9070554,75.1745509,71.0891261,24.1789708,60.8460007,25.2080278,64.6571112,35.095976,55.4775619,27.1453121,22.2815269,85.0887479,3.5443087,41.4812016,23.3822777
1.6228869,1.6548904,17.5812538,62.0985313,64.7039137,52.4658673,27.9610552,6.3445393,16.8556764,66.7218154,41.5404092,40.2330994,22.4928936,17.5573136,49.2500898,4.4980541,42.538067,15.0717703
1.1223084,1.2106437,12.4649894,64.7908333,67.0157038,59.9245716,25.9098226,8.5044094,15.7086782,66.7399792,38.0495521,40.0540517,16.0385867,11.9516856,48.1301451,3.7366423,32.3504111,13.9652509
2.0523018,2.0708696,21.4266031,65.5936669,69.2278289,55.6258525,28.5197925,13.1763544,15.551649,66.171925,38.1790374,40.058922,26.0084323,21.1090402,51.6410046,3.4587836,39.857072,16.9074762
1.7940048,1.7817178,21.5628313,67.9076273,69.2276591,65.7180695,28.4177377,11.7459323,15.495757,66.2876225,35.0860044,45.1517046,27.0693686,21.9250986,51.084985,5.0014865,35.5167111,20.7618084
1.0538333,1.0607036,13.1198062,77.9625675,75.469773,72.8763626,24.8780899,27.2332497,19.9243341,65.7052345,33.1009489,48.8282278,16.1516667,12.3671182,64.2213032,14.2523043,38.5561394,8.4667313
1.2840172,1.3121978,14.1390038,77.5339748,75.886875,71.9896646,20.9346987,26.8627625,22.9057671,64.1372938,31.3593523,49.9165352,18.5290266,14.0622698,65.4307136,13.8564879,39.7266488,9.2832478
1.8244273,1.849203,24.0503196,68.2416842,68.2724815,64.9750809,27.2829315,12.0208802,14.0798138,68.0006833,36.6639964,45.4145044,29.0262163,24.0823976,55.8929156,5.169519,34.8554807,20.5385509
1.0827109,1.123291,16.9703221,71.0420293,75.8938416,62.5672872,17.3555867,62.3172843,31.5718092,66.7157065,32.9270261,48.1413932,19.8237243,16.1296038,84.6545932,3.8561693,34.7647495,10.8541041
3.9611579,4.0797841,36.3362929,82.5786519,79.8923596,76.1836466,12.8290662,62.0785492,27.9791771,54.9857582,23.6850797,65.5407449,43.1713933,36.2663989,87.7532182,5.0499582,39.3926132,21.8813765
0.5321258,0.5996934,8.9912466,77.5270962,77.1599806,79.1395515,23.2210133,33.448971,19.7221888,65.889525,35.4558917,46.3450266,10.9470819,7.6044615,68.475689,6.165988,36.4976501,4.7697368
2.0245172,2.0776777,24.1242233,70.5243267,71.003587,67.7531998,25.7427144,13.7029285,14.8905678,68.9901627,36.2140204,51.0088906,29.0833227,24.0627908,58.2026347,4.8732288,35.1601336,16.282057
2.7675214,2.9589064,27.1260769,61.4811317,63.5121415,57.1693924,28.4231402,7.7216272,15.211311,65.4938707,35.4704971,44.0113333,32.8761667,26.3714723,52.3726576,3.1764269,41.91672,20.5068746
1.0127513,0.9887089,13.5835015,64.0663484,67.9378106,57.1767633,27.216863,16.4854643,20.1000807,70.6950447,40.0221726,40.1659916,16.4254887,12.2075179,56.1445307,3.928681,34.7012513,8.54037
1.798586,1.8104618,24.2266504,57.9658578,59.9296489,55.9449958,31.1832824,8.4592938,15.3159456,67.5046152,41.8199405,40.5366611,30.5300576,25.4049786,55.0807778,2.4461793,37.5491661,38.1187741
1.7433294,1.8656618,20.216195,72.6174843,72.9012106,67.0982714,26.6496008,8.6358149,16.1177676,68.4464987,39.4986138,41.3277276,25.1403412,20.4321431,47.2496386,5.7032323,29.9254094,17.5870214
1.5166859,1.5524769,13.2642621,51.7568264,55.6018028,50.5830827,35.5202329,6.9670947,15.1068243,71.266545,42.726648,30.8014287,17.1328582,12.0046589,40.3117154,4.2597202,45.4469232,11.4973262
4.1622447,4.2655739,39.911471,65.7659424,66.5314754,57.5429157,20.4528052,8.5415198,17.5269112,60.0672689,29.7214571,51.0956135,46.8258954,40.3536108,57.073844,2.3556243,37.8420555,32.5613543
1.9163572,1.9163572,20.4986743,65.0543437,68.0305467,52.4917152,22.8691465,6.7203552,20.9878524,71.4625957,38.677109,39.6161596,26.5442456,20.8381248,52.8389318,3.1972911,43.9721664,21.7197521
2.2828356,2.3736044,34.314204,70.1386295,68.6395069,67.4300159,19.2264878,33.0397091,16.1401171,61.2119151,34.2716859,50.4997044,39.9842287,34.8983289,73.1310985,5.2268713,35.171581,31.4949024
1.0706381,1.1367179,13.2795371,77.4064575,74.2367033,79.3101816,23.3409541,41.0472286,18.8370381,67.1666341,37.897636,49.9996469,17.0737042,12.9742481,74.6411899,7.820101,36.1060293,8.0180937
4.5042755,4.6801376,38.7372117,70.9142623,70.8158264,64.8754928,19.083919,15.6635261,16.2629007,62.006057,32.1655169,56.1345205,44.5499401,38.1002163,65.559303,3.418987,37.852761,33.7794187
1.6171299,1.6171299,19.9542102,78.6047662,76.2129773,63.9712153,18.5406892,61.5781145,26.7012268,64.5939569,33.3024662,56.9072326,26.162189,20.8056108,86.4880441,2.9152966,40.6208838,15.367942
0.9806097,1.1032266,12.5811962,71.1611428,71.7002302,69.3344151,23.4512916,60.0353885,23.0442232,70.7746378,37.6415037,46.4579931,16.4645438,12.5080921,83.7284719,4.7721146,34.885568,8.4015911
1.111727,1.1139173,15.7612283,77.9903747,75.972074,73.8049108,22.0034575,27.1889584,19.8005995,64.6488254,34.5731383,50.8688274,19.5329248,15.6906129,64.533703,14.2007171,40.8995809,8.2309494
1.0128152,1.0317271,11.423941,70.8982435,71.5804487,59.1201299,28.8093499,16.9408919,17.8235336,67.0450297,41.8312139,46.2723004,16.2424388,11.2509342,58.2600291,4.6477503,39.7068075,9.5545684
1.3161117,1.2975071,11.0204907,68.0136313,68.9377588,69.1222562,30.5055708,15.2020775,17.9318104,66.2628012,42.1233673,38.0372274,15.0458947,10.6549221,49.0944776,7.7448458,42.1204098,6.2499817
5.0027309,4.9485214,44.9935574,64.7614609,65.7547326,56.0110334,18.0899407,11.476348,18.4945672,59.2203159,28.4387653,52.5483408,52.5571472,46.3434194,65.5294673,2.6116422,43.7937702,39.7060841
1.1229096,1.1092026,12.1972625,69.7201172,72.368881,61.5526327,26.9058827,28.3067945,22.7157167,69.0678391,40.1146167,41.6170583,15.8392715,11.3631808,69.3531532,3.3875628,36.7144464,8.0854682
1.2912987,1.3117623,18.1036536,68.909663,69.6724895,63.6137061,26.8297513,11.8289056,15.7055056,67.017363,39.0710499,42.4086106,22.4053457,17.9035514,51.8326058,5.2423962,35.2153672,17.5199888
2.2065294,2.2511627,23.9632167,66.6020914,68.3660318,64.4447548,22.6615101,13.9874278,15.2812173,65.1312982,37.4674079,50.037601,28.7227713,23.5700799,61.9634097,3.8574908,36.0937491,25.8522737
1.255089,1.1929147,13.764153,80.1066608,78.0430957,84.5433939,21.0927816,47.9708733,23.6735685,65.7045164,34.8678355,54.0832476,19.1503221,15.2220213,80.1004498,7.3749339,34.2717146,13.1107278
1.3785607,1.4040307,18.1020793,64.8641419,68.0673731,54.8888553,27.8220052,10.0080093,18.4770488,68.5716363,39.7595844,39.4135638,22.8233679,17.9342178,48.70987,3.5967443,35.5724399,15.6585795
0.8107354,0.8564418,8.7154275,81.2779453,80.9793689,77.8752584,22.1483661,27.9918848,20.5511806,65.628005,34.4713852,49.5769909,12.8438586,8.9306456,65.5085374,8.8053977,36.8357577,7.8587735
1.5465722,1.5997091,12.3152504,67.0960311,67.3732492,68.1342165,30.3512846,4.8453818,12.9601254,70.3354263,46.7164968,33.9237111,16.8891852,12.316571,36.2714792,6.2795712,33.8114169,8.7559867
3.8367561,4.1171919,42.5727222,71.1487644,69.8054692,70.6250706,16.9787982,37.2383775,17.7702977,59.9015886,30.7362589,56.163791,48.1717741,41.8667548,75.0910983,4.6270092,33.810089,32.0836202
1.0074054,1.0367867,12.1729463,78.6707231,77.564883,71.9689192,22.746284,29.0034027,21.3001909,66.0761433,32.4405031,49.951869,15.8629068,12.1371006,65.8514537,14.664597,38.6995314,8.8090427
1.0731735,1.1226784,9.6307912,73.7738998,72.3764916,77.2604021,22.520372,13.2396939,16.0457215,63.2388979,36.5580114,42.780752,14.5127119,10.2048023,53.3008252,5.9234731,36.3987635,7.2265625
2.9349966,3.0233075,37.6882608,71.2283932,72.1884784,62.5307599,17.8295281,15.4344956,18.6652916,57.5989862,25.6617301,54.5674101,42.6757009,36.9605253,63.0487591,2.7607466,32.6639074,26.6128771
1.6810608,1.6810608,18.531207,65.4386983,69.2002205,55.5583993,31.0766733,10.2962132,15.8366162,68.102265,40.0268162,39.3127491,21.7881234,17.2006092,49.7209415,3.0857754,37.0862103,15.7243927
1.2884149,1.4072235,15.0259367,59.579867,62.8329683,55.4560672,28.3452383,3.6691212,14.0927624,66.8037812,39.4089017,39.5232788,19.4846464,14.4019564,36.5492895,3.9664458,43.2732067,9.3743605
1.7057899,1.7400567,18.4762931,67.7026312,69.0539179,58.4642557,28.3352716,14.0835808,16.0189858,67.3499361,40.911286,37.3998359,22.004462,17.6371642,49.1857122,3.9900654,30.4794669,14.1853853
1.6295224,1.7281748,14.5905582,61.2106331,64.2129804,48.0853147,32.161354,6.3183006,16.2285055,68.7622905,46.0274315,36.5163608,19.8825535,14.930085,46.1920149,4.3744966,38.9726783,12.2000049
1.9890725,1.9890736,23.5439918,66.2020384,66.9028229,54.9756132,29.8383685,10.869882,15.3868733,69.4924174,39.3893759,41.4895473,28.3711701,23.2875777,54.159462,4.0455014,36.4955155,17.0833523
1.5210203,1.638605,17.064936,59.6635053,62.6525263,59.1392736,29.2080924,8.9801341,15.5377584,66.8562884,42.4090674,40.7593705,20.647037,16.010818,47.7791148,2.9885985,35.7570208,15.9434577
3.7629604,3.8501132,40.8166398,71.830335,70.4868827,72.7436578,12.33682,27.3143936,21.983817,61.6143323,21.7373671,56.4229126,45.7200338,40.3690041,73.6057298,2.703272,34.3059937,26.2803235
1.605016,1.6456723,17.8789012,58.9096309,58.2750139,62.1384098,33.1093199,5.7381446,11.5628693,64.668567,42.2888915,31.6851798,23.2776852,18.039251,40.2110884,4.4431894,33.2079904,24.1935657
1.5050951,1.545712,20.1000522,70.2977134,68.8064023,65.0810039,20.8102468,50.3181193,21.8749207,59.3332327,30.8935543,47.7037948,24.3408853,20.0515114,81.0798027,5.1129926,34.0375031,21.7101731
1.1398247,1.1766404,15.8820113,73.7796987,76.2703885,67.3029406,20.2155952,66.4220036,30.3572509,66.5966254,32.7644128,48.350731,20.3428755,15.8681711,85.6552572,5.6228682,35.4815466,10.1386675
1.0811332,1.0645274,9.4909778,69.3983654,70.087555,67.8918207,28.4907075,28.2027928,19.795945,67.1425423,41.2571527,42.2775661,13.6106954,9.3960497,62.7368137,6.8442352,33.8506521,8.3920956
2.6331769,2.6750721,21.7178911,59.2197051,61.3870928,56.6483658,27.2679595,7.2585743,11.0175093,65.2425074,36.2803181,37.1182251,30.4615352,24.1070281,46.9444808,3.4027044,33.2771397,32.1737821
0.5994254,0.7044123,8.3253236,74.8997138,74.7376067,78.0541123,24.7162797,20.4149148,18.1563906,66.8477569,38.7515146,49.5881817,12.6700681,8.0215399,54.6456338,6.8464708,31.7204409,5.0653595
1.4787614,1.4796975,13.2061366,62.7309664,66.8619325,51.7247863,28.2855986,10.0622311,16.544931,68.8467768,39.0418435,39.2816154,18.8857889,13.5409331,53.1591375,3.5067567,37.8099874,11.7285985
2.554819,2.479412,29.7759076,69.8517542,68.0282503,63.2138961,20.5981916,16.5499096,15.6133304,61.9453216,33.3572456,51.6927417,35.9334213,30.5584511,65.8079774,3.4425376,34.2383628,34.1479832
1.8624519,1.8858275,16.7472935,66.2798233,70.2983984,59.3701122,27.4379037,12.79699,15.5703811,66.8794169,40.0786051,37.0028691,21.6179364,17.5268326,49.1431746,3.8332272,29.620369,15.4411877
1.2119476,1.2728745,17.9565689,71.4990379,75.0020818,64.9426294,17.4512647,62.119751,33.7126527,66.6104592,31.9125174,46.8904598,20.5707845,16.5714331,84.7765285,4.4440963,34.0536207,10.3146709
